,NOR,KEN,FRA,HUN,BHR,CAN,JAM,NIC,ECU,MEX,DEU,SVN,LBN,UZB,HND,PRT,SVK,CZE,ROU,MLT,FIN,GBR,ISL,LVA,CYP,MYS,PHL,ZAF,PRY,PER,GUY,BIH,CHE,ZMB,URY,COL,RUS,ZWE,BGR,CHN,IND,NAM,AUT,JPN,GRC,SGP,PAK,KOR,SWZ,CHL,LSO,LTU,VNM,LCA,ARE,NLD,MDA,GTM,BRA,TUR,LKA,MNG,USA,MAR,BRN,AZE,MKD,BRB,UKR,LUX,HRV,SEN,BWA,NZL,CIV,SRB,ITA,MDG,MNE,SAU,CRI,BEL,KAZ,IRL,EST,HKG,DOM,TZA,IDN,BOL,AUS,GEO,DZA,EGY,SWE,SLV,ISR,DNK,TUN,BLR,ESP,MWI,ARG,AND,POL
MKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,0.00017568838693411955,4.4241775256018393e-07,0.002885808608497036,0.005250690486556866,0.0,0.0006625163198615247,0.0,0.0,0.0,0.021039676065868092,0.0009830524825489304,0.0002126763479966531,0.0,2.9257388910119114e-08,9.799901799238884e-05,0.000516126299061599,0.0032456795885906693,0.004592849700591784,0.0029920489050616235,7.608908555897063e-05,0.0004088792543484119,0.001613505699165805,0.0,0.00039749526737057445,0.0,0.0003028270735107554,0.00038912183894685516,0.0006283420589790903,0.0,0.0,0.0,2.253508452808381e-05,0.00021553213366505127,0.0,0.0,0.003659951658469815,0.006105818833408989,0.0,0.00030185377459352315,0.07205922210804766,0.013024449078062297,0.0,0.0004903901102026949,0.00016903357792093145,0.0003067932597581287,0.0005858322036098971,0.0,0.00014129848133210966,0.0,0.008152342641790298,0.0,0.0005600783073865579,0.00020729226410934868,0.0,0.0019096481046891726,0.0038422005933411354,0.0,0.0,0.016639915333419814,0.0025506513757292877,6.663159736655461e-05,0.0,0.0008603903596333528,0.0004126543581345785,0.0,0.0,7.21073193186859e-05,0.0,0.0021702886263738883,1.6202975015082257e-05,0.00018064958161122198,0.0,0.0,0.00037730236017859484,0.0,0.00043742818712517756,0.0008914753875042069,0.0,0.0,0.0,7.542238834175183e-05,0.0003102883528935231,0.0,0.001923635175822007,0.0006278021263248124,0.08809877386521185,0.0,0.0,0.0007906689202262069,0.0,0.0016562703487410491,1.1796734695456369e-05,0.0,0.0,0.0003898587641123732,1.8067373852216174e-05,0.0001654807945294702,0.0015378461762136203,0.00012962487954657406,0.00017111195618515874,0.0012622694553386105,0.0,0.002162568192816657,0.0,0.005951362834798615
LUX,0.0012488077810648944,3.3837578132149706e-07,0.001694390815429883,0.01132853246587952,0.0,0.003014041755013219,0.0,0.0,0.0,0.009023451330582294,0.0012644431145045995,0.00037700339818175015,0.0,5.930521397044062e-07,6.521171263158685e-05,0.004058723746888734,0.024192340999463827,0.0015888614595520997,0.006729119043925824,0.00031460132430590176,0.0008010501862898275,0.0009838204200916857,0.0,0.002889287613209941,0.0,0.0010420290376605128,0.0004409410647464039,0.00045795035249158707,0.0,0.0,0.0,0.00014100047246583315,0.000523881853119096,0.0,0.0,0.0016775133846435415,0.019204887007177353,0.0,0.0015381841673772307,0.020747143519704143,0.005436363713406547,0.0,0.0012998579972757945,0.0005836735732281026,0.002677695731777983,0.005789703933484128,0.0,0.0004078224614344354,0.0,0.004518502575849451,0.0,0.004279375894846772,0.0004517218853893359,0.0,0.002958938950451192,0.002825817582133831,0.0,0.0,0.00879318537367722,0.005731187125736458,0.0001682308431937054,0.0,0.0022941364725268657,0.008209299914349348,0.0,0.0,0.00020085810122662132,0.0,0.006003510508002593,1.1513139075596513e-05,0.000842606655507683,0.0,0.0,0.00028709580512073686,0.0,0.000512892008629626,0.0029329186471842832,0.0,0.0,0.0,3.344346099623261e-05,0.00021069833046756588,0.0,0.0008067416192672439,0.0009245250054621167,0.014792004226149458,0.0,0.0,0.0003714001399310522,0.0,0.0011012987653809326,1.2224961558745728e-05,0.0,0.0,0.0021531708033386086,7.572983411866169e-06,0.00012630813504680056,0.0008637831588621636,0.00014036876493975464,0.0009708675773037048,0.020116341785985748,0.0,0.0010055497120356523,0.0,0.058549564990222354
HRV,0.0,0.0,0.0,0.0,0.0,0.0027218759751081005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955092666943083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025730258622321347,0.0,0.0,0.2107037049985444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018903329579962377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,0.00010190180244425098,1.734635536416342e-06,0.0010615156651041019,0.014698417074488544,0.0,0.0007851050301717503,0.0,0.0,0.0,0.008590111805840185,0.0004335352983431701,0.00021237154968714665,0.0,1.2798658163085927e-08,3.944765197603752e-05,0.00023150037434100258,0.0020396262179494494,0.001750324398362946,0.005166461263496772,3.195340883153716e-05,0.0005017521708088743,0.0006510569012333832,0.0,0.00028342434054047435,0.0,0.0003418126814750029,0.0002164935094738757,0.002591989645113812,0.0,0.0,0.0,1.3830655259565693e-05,0.0001780846987285576,0.0,0.0,0.00947214009909225,0.010391947923545817,0.0,0.00036319952752172555,0.044601120847526904,0.056766339712647725,0.0,0.0002382063952975376,0.000244615148113852,0.00029008721889593286,0.00027305171188979105,0.0,0.00023765186220675097,0.0,0.003080648889349259,0.0,0.0004056640149694528,0.0005069098142191961,0.0,0.0025689410319618138,0.0024411569114156776,0.0,0.0,0.006462587400744958,0.0024543050490032224,0.00018147033796463063,0.0,0.0017504453174109888,0.00018038041646229505,0.0,0.0,0.00012799306023507013,0.0,0.0031869271568635833,7.402971800811854e-06,0.00011636593022861285,0.0,0.0,0.000729285726023783,0.0,0.0001967691488986421,0.0004016769691685649,0.0,0.0,0.0,3.0087786041311655e-05,0.00013396389862262148,0.0,0.00914869457944026,0.0009564145970726107,0.05398493859413146,0.0,0.0,0.00040175174348675534,0.0,0.005041356859511073,7.039013405432753e-06,0.0,0.0,0.00018613841854877455,7.512425393553576e-06,0.00012138329751524852,0.0001362482014432358,7.100130930557522e-05,9.267758335515728e-05,0.0005900541338256676,0.0,0.0008128107044296517,0.0,0.00525305078757735
CIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,0.00018086649135787159,1.460438951352017e-08,0.00031414911653891443,0.008619591357592158,0.0,0.0007254178365491355,0.0,0.0,0.0,0.0028288038818208446,0.0008109601151566833,1.9948532356219226e-05,0.0,3.6520321475993367e-09,1.5131569736095027e-06,0.001563587475194869,0.004783282325958779,9.66220410285389e-05,0.01411379413427714,0.05023854317878839,0.00041349307289905156,3.244046953487024e-05,0.0,0.00021163614940869805,0.0,0.05744547578403927,0.032658339082076,0.00018239499356020257,0.0,0.0,0.0,2.4489303619978855e-05,2.891917366300861e-05,0.0,0.0,0.00020730011286829842,0.0005817778260538429,0.0,5.405414080251843e-05,0.009352576787193999,0.0014438683647881518,0.0,2.5263086281921005e-05,0.02697803813569375,0.0008410028476295145,0.1671067084652021,0.0,0.0002439818152118654,0.0,6.349615129857271e-05,0.0,7.41129312981859e-05,0.000623175700164414,0.0,0.0006122908023685992,0.0008697776619414739,0.0,0.0,0.0011814558054230905,0.003184567608964819,7.869475514964678e-06,0.0,0.0015206667389610995,0.005898568283927918,0.0,0.0,3.0358981420865738e-05,0.0,0.00026434923987788084,1.7792942652724986e-07,0.001366392485158825,0.0,0.0,7.664687692715525e-05,0.0,0.00024937437038136123,1.3625200671665734e-05,0.0,0.0,0.0,6.649749398286916e-05,9.237988565395405e-06,0.0,2.937875687065779e-05,0.0005560122483079906,0.019888862490645358,0.0,0.0,0.00033832480143402346,0.0,0.0008800369746433686,3.818458985657322e-07,0.0,0.0,1.6698010055652378e-05,2.754716056481265e-07,2.892350216371109e-05,4.8688758152324034e-05,1.2461354793278095e-05,4.642577065777457e-05,0.0012137771582652187,0.0,2.060107911437006e-05,0.0,0.008287366942548113
MDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRI,6.205369005130988e-06,0.0,0.004427928533345347,4.2109167032498516e-05,0.0,0.0036216973101701085,0.0,0.0,0.0,0.11121752505454947,0.019683247621669387,2.856351565396857e-06,0.0,0.0,2.3858247432025753e-06,1.3982543678937298e-05,0.000175053911466729,0.11937978267224812,2.1015974679231735e-05,2.165122547528963e-08,5.5716239704131256e-06,0.007453045416469926,0.0,1.854443052983684e-05,0.0,2.5372227707902257e-06,3.739002799068334e-05,2.615861136296116e-06,0.0,0.0,0.0,1.4624399963277126e-08,2.223142254116695e-06,0.0,0.0,0.001215313061854592,8.847192579806797e-05,0.0,5.228161446097195e-06,0.00014639371855627124,0.0008833005801744151,0.0,0.0008756646814853172,1.6881615060044189e-06,1.3569240453473132e-05,0.008325207093351536,0.0,5.686814069697015e-07,0.0,0.00022074969308320886,0.0,2.1175784935191406e-05,0.0011083965748639223,0.0,2.588483307324644e-06,2.1496565735777068e-05,0.0,0.0,0.01158347507166389,6.666053976115205e-05,3.3478924712464425e-07,0.0,1.2214457674398946e-05,0.0,0.0,0.0,3.8125773607918816e-07,0.0,1.818247243414663e-05,7.017998492776239e-07,1.4843273109548325e-05,0.0,0.0,6.947451013443259e-08,0.0,8.196977760247188e-06,2.4094330159682427e-05,0.0,0.0,0.0,0.0,6.563087028735595e-07,0.0,0.003964974048221694,2.9808113857770155e-06,0.02543569842671137,0.0,0.0,5.068611117257279e-07,0.0,3.7031452707126057e-06,7.549334783844721e-08,0.0,0.0,1.9017832648493727e-05,0.000138896201494083,0.0068808619717247365,1.075466322905048e-05,1.022649988493592e-06,1.0394361005186769e-05,2.9942857150979547e-05,0.0,0.004935629252911661,0.0,0.058244125810082197
BEL,0.008906226361513449,4.3654858286893795e-08,0.0003932537836143008,0.021257717154072635,0.0,0.006441421740602803,0.0,0.0,0.0,0.012716245788883451,0.0007437501035280178,0.0005049584840073481,0.0,9.761504932478987e-08,1.0913093166947766e-05,0.0059907531740025985,0.0026470402485006535,0.011736665533676124,0.03447757759476433,0.0002178317401056523,0.0017306170096468378,9.252347516479761e-05,0.0,0.00012541658757477285,0.0,0.0068329427061495415,0.08588040184580657,0.0005480732724955742,0.0,0.0,0.0,3.8044949970979785e-06,0.0051616686723569075,0.0,0.0,7.933009803992201e-05,0.0019291104788698619,0.0,0.0001138856207273273,0.008437500428067655,0.0029707946495123416,0.0,0.001351668414478641,0.04513795475841286,0.0015703948328972045,0.004780281996762187,0.0,0.010780532510074027,0.0,0.00010596283207529106,0.0,0.0037671617117676095,0.0013340898701370762,0.0,0.000429215378764654,0.0005321163277812115,0.0,0.0,0.0007253774414342277,0.0008486536392071091,5.0040671607797596e-05,0.0,0.0006848351357471875,0.0013599000646294574,0.0,0.0,7.179060272403125e-05,0.0,0.0007278085841611294,0.001964032173542129,0.00017860291811158926,0.0,0.0,4.3543397157193525e-05,0.0,0.00038064349963103696,0.01132483744484678,0.0,0.0,0.0,1.86466022006369e-05,9.259767730970621e-06,0.0,0.001651177516330684,0.0011683490471991274,0.014697133715483065,0.0,0.0,0.0026938042486419032,0.0,0.0010012699721432792,6.283916786251495e-07,0.0,0.0,0.0026564074841983394,1.3203019563710728e-06,0.021889802286299144,0.0093826806733788,0.00030105820850866996,0.00014073983009022417,0.03363237607234762,0.0,4.3920129350882266e-05,0.0,0.01912124603403696
KAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRL,3.0292697356867595e-05,3.171190194487042e-08,0.0007953458893506571,0.003399689056321774,0.0,0.000400187730768498,0.0,0.0,0.0,0.008220321793336566,0.0014292764521641528,4.8475742539445674e-05,0.0,4.047907701869042e-10,4.119254416497746e-06,3.5593187291986624e-05,0.0003483289944259433,0.0016688875648550364,0.0017929338629805785,3.1005214510160913e-06,5.162518254906605e-05,0.0006704922750486422,0.0,1.482201773769975e-05,0.0,0.018173422891210905,0.001819872114508261,0.00016395373177722561,0.0,0.0,0.0,2.0969794748637384e-08,3.190711059284793e-05,0.0,0.0,1.0562196753665389e-05,0.00048351111117444714,0.0,3.4289094769060854e-05,0.1762870994888552,0.0028010680400758557,0.0,4.0022108616463104e-05,0.015166610147830726,1.5124541718662442e-05,0.00018668978426482802,0.0,0.00504754464222898,0.0,1.8425949848043993e-05,0.0,2.403767218242109e-05,0.03497214689185551,0.0,0.0002135685365973327,0.014499567169082522,0.0,0.0,0.004326044682543248,0.00042221279325324634,3.00733038437273e-06,0.0,0.1416165043709349,6.332094717466892e-06,0.0,0.0,6.167821185086082e-06,0.0,0.0002084713145927322,8.139247448642376e-06,4.4364614246541005e-06,0.0,0.0,2.3977126388755365e-05,0.0,1.7070022706204888e-05,0.0004038301702198698,0.0,0.0,0.0,5.073239284273546e-05,0.0001186182337862376,0.0,0.0,0.00015177011505461646,0.005093353548437913,0.0,0.0,0.00020881155514200657,0.0,0.0002638663362264485,1.2109042822952414e-08,0.0,0.0,0.0002351727560941051,1.6914974465668595e-06,0.004236839306448353,4.523221334714444e-05,1.1957440554987665e-05,1.4010717167815729e-06,0.00035472705319111747,0.0,0.00022723119268078834,0.0,0.0012783439659197282
EST,0.0008749872782274115,1.492227044211872e-07,0.0026060889846512376,0.012047914090928915,0.0,0.0011126410454966535,0.0,0.0,0.0,0.009564880099277166,0.0007071086920752297,0.0003223661144137484,0.0,1.0589504833802579e-08,2.336570840656247e-05,0.0002915338894274824,0.004496603307983177,0.0020008801825918236,0.0038484274034762188,7.996307593189953e-05,0.10898617622664444,0.0028231988684535077,0.0,0.016514064789080084,0.0,0.0005737374190502391,0.00016302637639296818,0.00040929432813321926,0.0,0.0,0.0,7.928863489296747e-06,0.055742098818244,0.0,0.0,0.0026663040559285938,0.025539142882671256,0.0,0.00035151662872192236,0.030266522221684068,0.018568402644846053,0.0,0.00017569272193331234,0.00011472271857751985,0.00040693829767096397,0.0004343615042617841,0.0,0.001314292022685368,0.0,0.0033101474555265547,0.0,0.045799792008478155,0.003669086998515241,0.0,0.0007557686250657456,0.001216162797616846,0.0,0.0,0.013991546558002001,0.0017985992838216894,0.0017857334361637178,0.0,0.0011190802512581108,0.00015520384843656243,0.0,0.0,6.96952456888301e-05,0.0,0.011205604591004305,5.6520200879186516e-05,0.0001255237512097923,0.0,0.0,0.00015675237345215073,0.0,0.00024548881443512576,0.0010923382767088485,0.0,0.0,0.0,2.3966980683250116e-05,8.245592739360678e-05,0.0,0.0027095763600929077,0.00033767075324718683,0.026111675239382,0.0,0.0,0.0002457635134761438,0.0,0.0016044406713112168,2.8509164541105766e-06,0.0,0.0,0.00041413597860066284,4.067836760595526e-06,5.69863433451666e-05,0.00022571980864889482,7.785809454617005e-05,0.003895234429888024,0.0009791790921371787,0.0,0.0007690909014723382,0.0,0.007921273634658358
HKG,0.0,0.0,0.0014291306207554109,0.0010359623838739722,0.0,1.6142377739758064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039521385793879954,5.732877252645436e-06,0.0,0.00011124324490027637,0.0,7.139882015193898e-05,7.8273601056888e-05,0.0,0.0004553145755124509,0.0,0.0,0.0,4.452630747175173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012810264876810407,0.0,0.0,0.38586571332278097,0.002116781131018429,0.0,0.00031855158135635784,0.0,9.237606314142171e-07,0.0,0.0,0.0,0.0,1.3897113342190177e-05,0.0,0.00016747879834819646,0.0,0.0,0.0,0.0065888144759272006,0.0,0.0,0.002927600022745476,0.00036663102805525714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006258267269421543,0.0,0.0,5.8835570374926e-05,0.0,0.0,0.00026092176025607744,0.0,0.0,0.0,0.0,0.0,5.703087964599646e-05,0.0,4.361942293965263e-05,0.0,0.0006634092513007134
DOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
